StudentID,CourseCode,TestNumber,TestDate,SyllabusCovered,MaxMarks,MarksObtained
1RV22AI070,AI255TBA,1,2023-08-01,33%,50,43
1RV22AI070,AI255TBA,2,2023-08-31,33%,50,49
1RV22AI070,AI255TBA,3,2023-09-30,33%,50,47
1RV22AI070,AI255TBA,4,2023-10-30,100%,100,91
1RV22AI070,AI254TA,1,2023-08-01,33%,50,45
1RV22AI070,AI254TA,2,2023-08-31,33%,50,40
1RV22AI070,AI254TA,3,2023-09-30,33%,50,46
1RV22AI070,AI254TA,4,2023-10-30,100%,100,95
1RV22AI070,AI253IA,1,2023-08-01,33%,50,38
1RV22AI070,AI253IA,2,2023-08-31,33%,50,42
1RV22AI070,AI253IA,3,2023-09-30,33%,50,46
1RV22AI070,AI253IA,4,2023-10-30,100%,100,83
1RV22AI070,HS251TA,1,2023-08-01,33%,50,39
1RV22AI070,HS251TA,2,2023-08-31,33%,50,41
1RV22AI070,HS251TA,3,2023-09-30,33%,50,39
1RV22AI070,HS251TA,4,2023-10-30,100%,100,87
1RV22AI071,CD252IA,1,2023-08-01,33%,50,45
1RV22AI071,CD252IA,2,2023-08-31,33%,50,41
1RV22AI071,CD252IA,3,2023-09-30,33%,50,50
1RV22AI071,CD252IA,4,2023-10-30,100%,100,78
1RV22AI071,AI255TBA,1,2023-08-01,33%,50,48
1RV22AI071,AI255TBA,2,2023-08-31,33%,50,48
1RV22AI071,AI255TBA,3,2023-09-30,33%,50,46
1RV22AI071,AI255TBA,4,2023-10-30,100%,100,90
1RV22AI071,AI254TA,1,2023-08-01,33%,50,39
1RV22AI071,AI254TA,2,2023-08-31,33%,50,46
1RV22AI071,AI254TA,3,2023-09-30,33%,50,35
1RV22AI071,AI254TA,4,2023-10-30,100%,100,100
1RV22AI071,AI253IA,1,2023-08-01,33%,50,42
1RV22AI071,AI253IA,2,2023-08-31,33%,50,39
1RV22AI071,AI253IA,3,2023-09-30,33%,50,45
1RV22AI071,AI253IA,4,2023-10-30,100%,100,92
1RV22AI071,HS251TA,1,2023-08-01,33%,50,37
1RV22AI071,HS251TA,2,2023-08-31,33%,50,50
1RV22AI071,HS251TA,3,2023-09-30,33%,50,47
1RV22AI071,HS251TA,4,2023-10-30,100%,100,78
1RV22AI072,CD252IA,1,2023-08-01,33%,50,36
1RV22AI072,CD252IA,2,2023-08-31,33%,50,41
1RV22AI072,CD252IA,3,2023-09-30,33%,50,47
1RV22AI072,CD252IA,4,2023-10-30,100%,100,90
1RV22AI072,AI255TBA,1,2023-08-01,33%,50,50
1RV22AI072,AI255TBA,2,2023-08-31,33%,50,43
1RV22AI072,AI255TBA,3,2023-09-30,33%,50,40
1RV22AI072,AI255TBA,4,2023-10-30,100%,100,81
1RV22AI072,AI254TA,1,2023-08-01,33%,50,44
1RV22AI072,AI254TA,2,2023-08-31,33%,50,49
1RV22AI072,AI254TA,3,2023-09-30,33%,50,42
1RV22AI072,AI254TA,4,2023-10-30,100%,100,81
1RV22AI072,AI253IA,1,2023-08-01,33%,50,36
1RV22AI072,AI253IA,2,2023-08-31,33%,50,36
1RV22AI072,AI253IA,3,2023-09-30,33%,50,47
1RV22AI072,AI253IA,4,2023-10-30,100%,100,92
1RV22AI072,HS251TA,1,2023-08-01,33%,50,49
1RV22AI072,HS251TA,2,2023-08-31,33%,50,47
1RV22AI072,HS251TA,3,2023-09-30,33%,50,39
1RV22AI072,HS251TA,4,2023-10-30,100%,100,99
1RV22AI073,CD252IA,1,2023-08-01,33%,50,43
1RV22AI073,CD252IA,2,2023-08-31,33%,50,47
1RV22AI073,CD252IA,3,2023-09-30,33%,50,47
1RV22AI073,CD252IA,4,2023-10-30,100%,100,84
1RV22AI073,AI255TBA,1,2023-08-01,33%,50,43
1RV22AI073,AI255TBA,2,2023-08-31,33%,50,43
1RV22AI073,AI255TBA,3,2023-09-30,33%,50,37
1RV22AI073,AI255TBA,4,2023-10-30,100%,100,91
1RV22AI073,AI254TA,1,2023-08-01,33%,50,44
1RV22AI073,AI254TA,2,2023-08-31,33%,50,47
1RV22AI073,AI254TA,3,2023-09-30,33%,50,45
1RV22AI073,AI254TA,4,2023-10-30,100%,100,74
1RV22AI073,AI253IA,1,2023-08-01,33%,50,47
1RV22AI073,AI253IA,2,2023-08-31,33%,50,38
1RV22AI073,AI253IA,3,2023-09-30,33%,50,40
1RV22AI073,AI253IA,4,2023-10-30,100%,100,79
1RV22AI073,HS251TA,1,2023-08-01,33%,50,42
1RV22AI073,HS251TA,2,2023-08-31,33%,50,39
1RV22AI073,HS251TA,3,2023-09-30,33%,50,42
1RV22AI073,HS251TA,4,2023-10-30,100%,100,86
1RV22AI074,CD252IA,1,2023-08-01,33%,50,45
1RV22AI074,CD252IA,2,2023-08-31,33%,50,45
1RV22AI074,CD252IA,3,2023-09-30,33%,50,45
1RV22AI074,CD252IA,4,2023-10-30,100%,100,91
1RV22AI074,AI255TBA,1,2023-08-01,33%,50,44
1RV22AI074,AI255TBA,2,2023-08-31,33%,50,37
1RV22AI074,AI255TBA,3,2023-09-30,33%,50,45
1RV22AI074,AI255TBA,4,2023-10-30,100%,100,97
1RV22AI074,AI254TA,1,2023-08-01,33%,50,36
1RV22AI074,AI254TA,2,2023-08-31,33%,50,41
1RV22AI074,AI254TA,3,2023-09-30,33%,50,40
1RV22AI074,AI254TA,4,2023-10-30,100%,100,89
1RV22AI074,AI253IA,1,2023-08-01,33%,50,38
1RV22AI074,AI253IA,2,2023-08-31,33%,50,43
1RV22AI074,AI253IA,3,2023-09-30,33%,50,44
1RV22AI074,AI253IA,4,2023-10-30,100%,100,85
1RV22AI074,HS251TA,1,2023-08-01,33%,50,48
1RV22AI074,HS251TA,2,2023-08-31,33%,50,40
1RV22AI074,HS251TA,3,2023-09-30,33%,50,48
1RV22AI074,HS251TA,4,2023-10-30,100%,100,77
1RV22AI075,CD252IA,1,2023-08-01,33%,50,37
1RV22AI075,CD252IA,2,2023-08-31,33%,50,38
1RV22AI075,CD252IA,3,2023-09-30,33%,50,40
1RV22AI075,CD252IA,4,2023-10-30,100%,100,94
1RV22AI075,AI255TBA,1,2023-08-01,33%,50,37
1RV22AI075,AI255TBA,2,2023-08-31,33%,50,33
1RV22AI075,AI255TBA,3,2023-09-30,33%,50,33
1RV22AI075,AI255TBA,4,2023-10-30,100%,100,79
1RV22AI075,AI254TA,1,2023-08-01,33%,50,46
1RV22AI075,AI254TA,2,2023-08-31,33%,50,44
1RV22AI075,AI254TA,3,2023-09-30,33%,50,34
1RV22AI075,AI254TA,4,2023-10-30,100%,100,82
1RV22AI075,AI253IA,1,2023-08-01,33%,50,34
1RV22AI075,AI253IA,2,2023-08-31,33%,50,35
1RV22AI075,AI253IA,3,2023-09-30,33%,50,43
1RV22AI075,AI253IA,4,2023-10-30,100%,100,72
1RV22AI075,HS251TA,1,2023-08-01,33%,50,46
1RV22AI075,HS251TA,2,2023-08-31,33%,50,37
1RV22AI075,HS251TA,3,2023-09-30,33%,50,35
1RV22AI075,HS251TA,4,2023-10-30,100%,100,90
1RV22AI076,CD252IA,1,2023-08-01,33%,50,35
1RV22AI076,CD252IA,2,2023-08-31,33%,50,39
1RV22AI076,CD252IA,3,2023-09-30,33%,50,48
1RV22AI076,CD252IA,4,2023-10-30,100%,100,91
1RV22AI076,AI255TBA,1,2023-08-01,33%,50,40
1RV22AI076,AI255TBA,2,2023-08-31,33%,50,37
1RV22AI076,AI255TBA,3,2023-09-30,33%,50,40
1RV22AI076,AI255TBA,4,2023-10-30,100%,100,77
1RV22AI076,AI254TA,1,2023-08-01,33%,50,38
1RV22AI076,AI254TA,2,2023-08-31,33%,50,39
1RV22AI076,AI254TA,3,2023-09-30,33%,50,40
1RV22AI076,AI254TA,4,2023-10-30,100%,100,97
1RV22AI076,AI253IA,1,2023-08-01,33%,50,46
1RV22AI076,AI253IA,2,2023-08-31,33%,50,42
1RV22AI076,AI253IA,3,2023-09-30,33%,50,47
1RV22AI076,AI253IA,4,2023-10-30,100%,100,75
1RV22AI076,HS251TA,1,2023-08-01,33%,50,39
1RV22AI076,HS251TA,2,2023-08-31,33%,50,43
1RV22AI076,HS251TA,3,2023-09-30,33%,50,34
1RV22AI076,HS251TA,4,2023-10-30,100%,100,80
1RV22AI077,CD252IA,1,2023-08-01,33%,50,40
1RV22AI077,CD252IA,2,2023-08-31,33%,50,44
1RV22AI077,CD252IA,3,2023-09-30,33%,50,41
1RV22AI077,CD252IA,4,2023-10-30,100%,100,95
1RV22AI077,AI255TBA,1,2023-08-01,33%,50,39
1RV22AI077,AI255TBA,2,2023-08-31,33%,50,39
1RV22AI077,AI255TBA,3,2023-09-30,33%,50,38
1RV22AI077,AI255TBA,4,2023-10-30,100%,100,80
1RV22AI077,AI254TA,1,2023-08-01,33%,50,41
1RV22AI077,AI254TA,2,2023-08-31,33%,50,46
1RV22AI077,AI254TA,3,2023-09-30,33%,50,46
1RV22AI077,AI254TA,4,2023-10-30,100%,100,94
1RV22AI077,AI253IA,1,2023-08-01,33%,50,33
1RV22AI077,AI253IA,2,2023-08-31,33%,50,42
1RV22AI077,AI253IA,3,2023-09-30,33%,50,45
1RV22AI077,AI253IA,4,2023-10-30,100%,100,75
1RV22AI077,HS251TA,1,2023-08-01,33%,50,44
1RV22AI077,HS251TA,2,2023-08-31,33%,50,33
1RV22AI077,HS251TA,3,2023-09-30,33%,50,47
1RV22AI077,HS251TA,4,2023-10-30,100%,100,84
1RV22AI078,CD252IA,1,2023-08-01,33%,50,33
1RV22AI078,CD252IA,2,2023-08-31,33%,50,45
1RV22AI078,CD252IA,3,2023-09-30,33%,50,38
1RV22AI078,CD252IA,4,2023-10-30,100%,100,71
1RV22AI078,AI255TBA,1,2023-08-01,33%,50,44
1RV22AI078,AI255TBA,2,2023-08-31,33%,50,43
1RV22AI078,AI255TBA,3,2023-09-30,33%,50,35
1RV22AI078,AI255TBA,4,2023-10-30,100%,100,94
1RV22AI078,AI254TA,1,2023-08-01,33%,50,43
1RV22AI078,AI254TA,2,2023-08-31,33%,50,34
1RV22AI078,AI254TA,3,2023-09-30,33%,50,33
1RV22AI078,AI254TA,4,2023-10-30,100%,100,83
1RV22AI078,AI253IA,1,2023-08-01,33%,50,35
1RV22AI078,AI253IA,2,2023-08-31,33%,50,34
1RV22AI078,AI253IA,3,2023-09-30,33%,50,38
1RV22AI078,AI253IA,4,2023-10-30,100%,100,71
1RV22AI078,HS251TA,1,2023-08-01,33%,50,43
1RV22AI078,HS251TA,2,2023-08-31,33%,50,31
1RV22AI078,HS251TA,3,2023-09-30,33%,50,45
1RV22AI078,HS251TA,4,2023-10-30,100%,100,86
1RV22AI079,CD252IA,1,2023-08-01,33%,50,45
1RV22AI079,CD252IA,2,2023-08-31,33%,50,36
1RV22AI079,CD252IA,3,2023-09-30,33%,50,42
1RV22AI079,CD252IA,4,2023-10-30,100%,100,78
1RV22AI079,AI255TBA,1,2023-08-01,33%,50,47
1RV22AI079,AI255TBA,2,2023-08-31,33%,50,35
1RV22AI079,AI255TBA,3,2023-09-30,33%,50,39
1RV22AI079,AI255TBA,4,2023-10-30,100%,100,95
1RV22AI079,AI254TA,1,2023-08-01,33%,50,46
1RV22AI079,AI254TA,2,2023-08-31,33%,50,35
1RV22AI079,AI254TA,3,2023-09-30,33%,50,46
1RV22AI079,AI254TA,4,2023-10-30,100%,100,75
1RV22AI079,AI253IA,1,2023-08-01,33%,50,47
1RV22AI079,AI253IA,2,2023-08-31,33%,50,39
1RV22AI079,AI253IA,3,2023-09-30,33%,50,42
1RV22AI079,AI253IA,4,2023-10-30,100%,100,97
1RV22AI079,HS251TA,1,2023-08-01,33%,50,41
1RV22AI079,HS251TA,2,2023-08-31,33%,50,45
1RV22AI079,HS251TA,3,2023-09-30,33%,50,45
1RV22AI079,HS251TA,4,2023-10-30,100%,100,78
1RV22AI080,CD252IA,1,2023-08-01,33%,50,46
1RV22AI080,CD252IA,2,2023-08-31,33%,50,37
1RV22AI080,CD252IA,3,2023-09-30,33%,50,42
1RV22AI080,CD252IA,4,2023-10-30,100%,100,99
1RV22AI080,AI255TBA,1,2023-08-01,33%,50,48
1RV22AI080,AI255TBA,2,2023-08-31,33%,50,43
1RV22AI080,AI255TBA,3,2023-09-30,33%,50,47
1RV22AI080,AI255TBA,4,2023-10-30,100%,100,82
1RV22AI080,AI254TA,1,2023-08-01,33%,50,40
1RV22AI080,AI254TA,2,2023-08-31,33%,50,43
1RV22AI080,AI254TA,3,2023-09-30,33%,50,44
1RV22AI080,AI254TA,4,2023-10-30,100%,100,95
1RV22AI080,AI253IA,1,2023-08-01,33%,50,48
1RV22AI080,AI253IA,2,2023-08-31,33%,50,45
1RV22AI080,AI253IA,3,2023-09-30,33%,50,46
1RV22AI080,AI253IA,4,2023-10-30,100%,100,87
1RV22AI080,HS251TA,1,2023-08-01,33%,50,38
1RV22AI080,HS251TA,2,2023-08-31,33%,50,48
1RV22AI080,HS251TA,3,2023-09-30,33%,50,36
1RV22AI080,HS251TA,4,2023-10-30,100%,100,90
1RV22AI081,CD252IA,1,2023-08-01,33%,50,34
1RV22AI081,CD252IA,2,2023-08-31,33%,50,46
1RV22AI081,CD252IA,3,2023-09-30,33%,50,36
1RV22AI081,CD252IA,4,2023-10-30,100%,100,94
1RV22AI081,AI255TBA,1,2023-08-01,33%,50,48
1RV22AI081,AI255TBA,2,2023-08-31,33%,50,42
1RV22AI081,AI255TBA,3,2023-09-30,33%,50,36
1RV22AI081,AI255TBA,4,2023-10-30,100%,100,90
1RV22AI081,AI254TA,1,2023-08-01,33%,50,42
1RV22AI081,AI254TA,2,2023-08-31,33%,50,43
1RV22AI081,AI254TA,3,2023-09-30,33%,50,36
1RV22AI081,AI254TA,4,2023-10-30,100%,100,76
1RV22AI081,AI253IA,1,2023-08-01,33%,50,46
1RV22AI081,AI253IA,2,2023-08-31,33%,50,41
1RV22AI081,AI253IA,3,2023-09-30,33%,50,45
1RV22AI081,AI253IA,4,2023-10-30,100%,100,88
1RV22AI081,HS251TA,1,2023-08-01,33%,50,43
1RV22AI081,HS251TA,2,2023-08-31,33%,50,36
1RV22AI081,HS251TA,3,2023-09-30,33%,50,40
1RV22AI081,HS251TA,4,2023-10-30,100%,100,80
1RV22AI082,CD252IA,1,2023-08-01,33%,50,39
1RV22AI082,CD252IA,2,2023-08-31,33%,50,45
1RV22AI082,CD252IA,3,2023-09-30,33%,50,34
1RV22AI082,CD252IA,4,2023-10-30,100%,100,75
1RV22AI082,AI255TBA,1,2023-08-01,33%,50,38
1RV22AI082,AI255TBA,2,2023-08-31,33%,50,44
1RV22AI082,AI255TBA,3,2023-09-30,33%,50,48
1RV22AI082,AI255TBA,4,2023-10-30,100%,100,85
1RV22AI082,AI254TA,1,2023-08-01,33%,50,38
1RV22AI082,AI254TA,2,2023-08-31,33%,50,46
1RV22AI082,AI254TA,3,2023-09-30,33%,50,40
1RV22AI082,AI254TA,4,2023-10-30,100%,100,72
1RV22AI082,AI253IA,1,2023-08-01,33%,50,39
1RV22AI082,AI253IA,2,2023-08-31,33%,50,38
1RV22AI082,AI253IA,3,2023-09-30,33%,50,40
1RV22AI082,AI253IA,4,2023-10-30,100%,100,79
1RV22AI082,HS251TA,1,2023-08-01,33%,50,40
1RV22AI082,HS251TA,2,2023-08-31,33%,50,45
1RV22AI082,HS251TA,3,2023-09-30,33%,50,47
1RV22AI082,HS251TA,4,2023-10-30,100%,100,84
1RV22AI083,CD252IA,1,2023-08-01,33%,50,43
1RV22AI083,CD252IA,2,2023-08-31,33%,50,40
1RV22AI083,CD252IA,3,2023-09-30,33%,50,34
1RV22AI083,CD252IA,4,2023-10-30,100%,100,77
1RV22AI083,AI255TBA,1,2023-08-01,33%,50,45
1RV22AI083,AI255TBA,2,2023-08-31,33%,50,46
1RV22AI083,AI255TBA,3,2023-09-30,33%,50,40
1RV22AI083,AI255TBA,4,2023-10-30,100%,100,87
1RV22AI083,AI254TA,1,2023-08-01,33%,50,47
1RV22AI083,AI254TA,2,2023-08-31,33%,50,40
1RV22AI083,AI254TA,3,2023-09-30,33%,50,42
1RV22AI083,AI254TA,4,2023-10-30,100%,100,74
1RV22AI083,AI253IA,1,2023-08-01,33%,50,44
1RV22AI083,AI253IA,2,2023-08-31,33%,50,46
1RV22AI083,AI253IA,3,2023-09-30,33%,50,39
1RV22AI083,AI253IA,4,2023-10-30,100%,100,80
1RV22AI083,HS251TA,1,2023-08-01,33%,50,45
1RV22AI083,HS251TA,2,2023-08-31,33%,50,38
1RV22AI083,HS251TA,3,2023-09-30,33%,50,44
1RV22AI083,HS251TA,4,2023-10-30,100%,100,77
1RV22AI084,CD252IA,1,2023-08-01,33%,50,37
1RV22AI084,CD252IA,2,2023-08-31,33%,50,45
1RV22AI084,CD252IA,3,2023-09-30,33%,50,38
1RV22AI084,CD252IA,4,2023-10-30,100%,100,97
1RV22AI084,AI255TBA,1,2023-08-01,33%,50,45
1RV22AI084,AI255TBA,2,2023-08-31,33%,50,40
1RV22AI084,AI255TBA,3,2023-09-30,33%,50,50
1RV22AI084,AI255TBA,4,2023-10-30,100%,100,94
1RV22AI084,AI254TA,1,2023-08-01,33%,50,45
1RV22AI084,AI254TA,2,2023-08-31,33%,50,49
1RV22AI084,AI254TA,3,2023-09-30,33%,50,49
1RV22AI084,AI254TA,4,2023-10-30,100%,100,80
1RV22AI084,AI253IA,1,2023-08-01,33%,50,45
1RV22AI084,AI253IA,2,2023-08-31,33%,50,49
1RV22AI084,AI253IA,3,2023-09-30,33%,50,40
1RV22AI084,AI253IA,4,2023-10-30,100%,100,97
1RV22AI084,HS251TA,1,2023-08-01,33%,50,37
1RV22AI084,HS251TA,2,2023-08-31,33%,50,43
1RV22AI084,HS251TA,3,2023-09-30,33%,50,43
1RV22AI084,HS251TA,4,2023-10-30,100%,100,77
1RV22AI085,CD252IA,1,2023-08-01,33%,50,42
1RV22AI085,CD252IA,2,2023-08-31,33%,50,37
1RV22AI085,CD252IA,3,2023-09-30,33%,50,37
1RV22AI085,CD252IA,4,2023-10-30,100%,100,92
1RV22AI085,AI255TBA,1,2023-08-01,33%,50,35
1RV22AI085,AI255TBA,2,2023-08-31,33%,50,40
1RV22AI085,AI255TBA,3,2023-09-30,33%,50,40
1RV22AI085,AI255TBA,4,2023-10-30,100%,100,97
1RV22AI085,AI254TA,1,2023-08-01,33%,50,47
1RV22AI085,AI254TA,2,2023-08-31,33%,50,40
1RV22AI085,AI254TA,3,2023-09-30,33%,50,36
1RV22AI085,AI254TA,4,2023-10-30,100%,100,97
1RV22AI085,AI253IA,1,2023-08-01,33%,50,40
1RV22AI085,AI253IA,2,2023-08-31,33%,50,45
1RV22AI085,AI253IA,3,2023-09-30,33%,50,38
1RV22AI085,AI253IA,4,2023-10-30,100%,100,85
1RV22AI085,HS251TA,1,2023-08-01,33%,50,34
1RV22AI085,HS251TA,2,2023-08-31,33%,50,45
1RV22AI085,HS251TA,3,2023-09-30,33%,50,43
1RV22AI085,HS251TA,4,2023-10-30,100%,100,93
1RV22AI086,CD252IA,1,2023-08-01,33%,50,36
1RV22AI086,CD252IA,2,2023-08-31,33%,50,37
1RV22AI086,CD252IA,3,2023-09-30,33%,50,40
1RV22AI086,CD252IA,4,2023-10-30,100%,100,94
1RV22AI086,AI255TBA,1,2023-08-01,33%,50,38
1RV22AI086,AI255TBA,2,2023-08-31,33%,50,38
1RV22AI086,AI255TBA,3,2023-09-30,33%,50,44
1RV22AI086,AI255TBA,4,2023-10-30,100%,100,77
1RV22AI086,AI254TA,1,2023-08-01,33%,50,44
1RV22AI086,AI254TA,2,2023-08-31,33%,50,36
1RV22AI086,AI254TA,3,2023-09-30,33%,50,39
1RV22AI086,AI254TA,4,2023-10-30,100%,100,78
1RV22AI086,AI253IA,1,2023-08-01,33%,50,44
1RV22AI086,AI253IA,2,2023-08-31,33%,50,44
1RV22AI086,AI253IA,3,2023-09-30,33%,50,39
1RV22AI086,AI253IA,4,2023-10-30,100%,100,93
1RV22AI086,HS251TA,1,2023-08-01,33%,50,49
1RV22AI086,HS251TA,2,2023-08-31,33%,50,36
1RV22AI086,HS251TA,3,2023-09-30,33%,50,46
1RV22AI086,HS251TA,4,2023-10-30,100%,100,97
1RV22AI087,CD252IA,1,2023-08-01,33%,50,39
1RV22AI087,CD252IA,2,2023-08-31,33%,50,45
1RV22AI087,CD252IA,3,2023-09-30,33%,50,36
1RV22AI087,CD252IA,4,2023-10-30,100%,100,82
1RV22AI087,AI255TBA,1,2023-08-01,33%,50,49
1RV22AI087,AI255TBA,2,2023-08-31,33%,50,46
1RV22AI087,AI255TBA,3,2023-09-30,33%,50,46
1RV22AI087,AI255TBA,4,2023-10-30,100%,100,85
1RV22AI087,AI254TA,1,2023-08-01,33%,50,44
1RV22AI087,AI254TA,2,2023-08-31,33%,50,43
1RV22AI087,AI254TA,3,2023-09-30,33%,50,42
1RV22AI087,AI254TA,4,2023-10-30,100%,100,79
1RV22AI087,AI253IA,1,2023-08-01,33%,50,41
1RV22AI087,AI253IA,2,2023-08-31,33%,50,39
1RV22AI087,AI253IA,3,2023-09-30,33%,50,45
1RV22AI087,AI253IA,4,2023-10-30,100%,100,100
1RV22AI087,HS251TA,1,2023-08-01,33%,50,41
1RV22AI087,HS251TA,2,2023-08-31,33%,50,38
1RV22AI087,HS251TA,3,2023-09-30,33%,50,49
1RV22AI087,HS251TA,4,2023-10-30,100%,100,79
1RV22AI088,CD252IA,1,2023-08-01,33%,50,45
1RV22AI088,CD252IA,2,2023-08-31,33%,50,43
1RV22AI088,CD252IA,3,2023-09-30,33%,50,42
1RV22AI088,CD252IA,4,2023-10-30,100%,100,95
1RV22AI088,AI255TBA,1,2023-08-01,33%,50,41
1RV22AI088,AI255TBA,2,2023-08-31,33%,50,40
1RV22AI088,AI255TBA,3,2023-09-30,33%,50,46
1RV22AI088,AI255TBA,4,2023-10-30,100%,100,89
1RV22AI088,AI254TA,1,2023-08-01,33%,50,42
1RV22AI088,AI254TA,2,2023-08-31,33%,50,36
1RV22AI088,AI254TA,3,2023-09-30,33%,50,39
1RV22AI088,AI254TA,4,2023-10-30,100%,100,78
1RV22AI088,AI253IA,1,2023-08-01,33%,50,38
1RV22AI088,AI253IA,2,2023-08-31,33%,50,44
1RV22AI088,AI253IA,3,2023-09-30,33%,50,45
1RV22AI088,AI253IA,4,2023-10-30,100%,100,88
1RV22AI088,HS251TA,1,2023-08-01,33%,50,42
1RV22AI088,HS251TA,2,2023-08-31,33%,50,48
1RV22AI088,HS251TA,3,2023-09-30,33%,50,41
1RV22AI088,HS251TA,4,2023-10-30,100%,100,90
1RV22AI089,CD252IA,1,2023-08-01,33%,50,45
1RV22AI089,CD252IA,2,2023-08-31,33%,50,31
1RV22AI089,CD252IA,3,2023-09-30,33%,50,34
1RV22AI089,CD252IA,4,2023-10-30,100%,100,72
1RV22AI089,AI255TBA,1,2023-08-01,33%,50,33
1RV22AI089,AI255TBA,2,2023-08-31,33%,50,35
1RV22AI089,AI255TBA,3,2023-09-30,33%,50,33
1RV22AI089,AI255TBA,4,2023-10-30,100%,100,82
1RV22AI089,AI254TA,1,2023-08-01,33%,50,45
1RV22AI089,AI254TA,2,2023-08-31,33%,50,38
1RV22AI089,AI254TA,3,2023-09-30,33%,50,31
1RV22AI089,AI254TA,4,2023-10-30,100%,100,79
1RV22AI089,AI253IA,1,2023-08-01,33%,50,34
1RV22AI089,AI253IA,2,2023-08-31,33%,50,32
1RV22AI089,AI253IA,3,2023-09-30,33%,50,34
1RV22AI089,AI253IA,4,2023-10-30,100%,100,96
1RV22AI089,HS251TA,1,2023-08-01,33%,50,33
1RV22AI089,HS251TA,2,2023-08-31,33%,50,34
1RV22AI089,HS251TA,3,2023-09-30,33%,50,40
1RV22AI089,HS251TA,4,2023-10-30,100%,100,80
1RV22AI090,CD252IA,1,2023-08-01,33%,50,48
1RV22AI090,CD252IA,2,2023-08-31,33%,50,40
1RV22AI090,CD252IA,3,2023-09-30,33%,50,39
1RV22AI090,CD252IA,4,2023-10-30,100%,100,79
1RV22AI090,AI255TBA,1,2023-08-01,33%,50,46
1RV22AI090,AI255TBA,2,2023-08-31,33%,50,39
1RV22AI090,AI255TBA,3,2023-09-30,33%,50,42
1RV22AI090,AI255TBA,4,2023-10-30,100%,100,91
1RV22AI090,AI254TA,1,2023-08-01,33%,50,38
1RV22AI090,AI254TA,2,2023-08-31,33%,50,46
1RV22AI090,AI254TA,3,2023-09-30,33%,50,43
1RV22AI090,AI254TA,4,2023-10-30,100%,100,84
1RV22AI090,AI253IA,1,2023-08-01,33%,50,41
1RV22AI090,AI253IA,2,2023-08-31,33%,50,44
1RV22AI090,AI253IA,3,2023-09-30,33%,50,40
1RV22AI090,AI253IA,4,2023-10-30,100%,100,99
1RV22AI090,HS251TA,1,2023-08-01,33%,50,50
1RV22AI090,HS251TA,2,2023-08-31,33%,50,39
1RV22AI090,HS251TA,3,2023-09-30,33%,50,39
1RV22AI090,HS251TA,4,2023-10-30,100%,100,89
1RV22AI091,CD252IA,1,2023-08-01,33%,50,36
1RV22AI091,CD252IA,2,2023-08-31,33%,50,48
1RV22AI091,CD252IA,3,2023-09-30,33%,50,46
1RV22AI091,CD252IA,4,2023-10-30,100%,100,94
1RV22AI091,AI255TBA,1,2023-08-01,33%,50,42
1RV22AI091,AI255TBA,2,2023-08-31,33%,50,34
1RV22AI091,AI255TBA,3,2023-09-30,33%,50,47
1RV22AI091,AI255TBA,4,2023-10-30,100%,100,76
1RV22AI091,AI254TA,1,2023-08-01,33%,50,42
1RV22AI091,AI254TA,2,2023-08-31,33%,50,41
1RV22AI091,AI254TA,3,2023-09-30,33%,50,46
1RV22AI091,AI254TA,4,2023-10-30,100%,100,92
1RV22AI091,AI253IA,1,2023-08-01,33%,50,48
1RV22AI091,AI253IA,2,2023-08-31,33%,50,42
1RV22AI091,AI253IA,3,2023-09-30,33%,50,38
1RV22AI091,AI253IA,4,2023-10-30,100%,100,98
1RV22AI091,HS251TA,1,2023-08-01,33%,50,37
1RV22AI091,HS251TA,2,2023-08-31,33%,50,35
1RV22AI091,HS251TA,3,2023-09-30,33%,50,44
1RV22AI091,HS251TA,4,2023-10-30,100%,100,93
1RV22AI092,CD252IA,1,2023-08-01,33%,50,49
1RV22AI092,CD252IA,2,2023-08-31,33%,50,45
1RV22AI092,CD252IA,3,2023-09-30,33%,50,48
1RV22AI092,CD252IA,4,2023-10-30,100%,100,98
1RV22AI092,AI255TBA,1,2023-08-01,33%,50,39
1RV22AI092,AI255TBA,2,2023-08-31,33%,50,46
1RV22AI092,AI255TBA,3,2023-09-30,33%,50,44
1RV22AI092,AI255TBA,4,2023-10-30,100%,100,82
1RV22AI092,AI254TA,1,2023-08-01,33%,50,44
1RV22AI092,AI254TA,2,2023-08-31,33%,50,43
1RV22AI092,AI254TA,3,2023-09-30,33%,50,42
1RV22AI092,AI254TA,4,2023-10-30,100%,100,81
1RV22AI092,AI253IA,1,2023-08-01,33%,50,39
1RV22AI092,AI253IA,2,2023-08-31,33%,50,48
1RV22AI092,AI253IA,3,2023-09-30,33%,50,38
1RV22AI092,AI253IA,4,2023-10-30,100%,100,87
1RV22AI092,HS251TA,1,2023-08-01,33%,50,41
1RV22AI092,HS251TA,2,2023-08-31,33%,50,38
1RV22AI092,HS251TA,3,2023-09-30,33%,50,39
1RV22AI092,HS251TA,4,2023-10-30,100%,100,89
1RV22AI093,CD252IA,1,2023-08-01,33%,50,38
1RV22AI093,CD252IA,2,2023-08-31,33%,50,36
1RV22AI093,CD252IA,3,2023-09-30,33%,50,45
1RV22AI093,CD252IA,4,2023-10-30,100%,100,83
1RV22AI093,AI255TBA,1,2023-08-01,33%,50,33
1RV22AI093,AI255TBA,2,2023-08-31,33%,50,42
